"Jul 24, 2018 ",32.836693,-96.954000,481130146011004,Block 1004,1,800 w airport fwy,irving,75062,tx,58,Somewhat Walkable,,,nan,nan,930sqft,1600sqftyr, Office ,",Floors,11,Total,Size,142,430,sqft,Lot,Size,198,068,sqft,Parking,Ratio,3,36,1000,Year,Constructed,1975,Year,Renovated,2015,Building,Class,B,Close,Highway,s,Route,183,Route,114,I,190,Route,360,Onsite,Parking,",11,142430sqft,198068sqft,336 1000,1975,B,nan,57323.0,0.19,0.02821,0.36364,0.21944,0.38872,0.0,0.8283,0.3283,https://42floors.com/us/tx/irving/800-w-airport-fwy
"Aug 21, 2018 ",32.604310,-96.827470,481130166104010,Block 4010,4,1229 e pleasant run rd,desoto,75115,tx,60,Somewhat Walkable,nan,nan,nan,nan,330sqft,1800sqftyr, Office ,",Floors,3,Total,Size,39,441,sqft,Lot,Size,3,acres,Parking,Ratio,1,62,1000,Zoning,PD26,Year,Constructed,1985,Building,Class,B,Onsite,Parking,",3,39441sqft,3acres,162 1000,1985,B,PD26,22972.0,0.19,0.53913,0.24928,0.13044,0.08116,0.0,0.8511,0.1611,https://42floors.com/us/tx/desoto/1229-e-pleasant-run-rd
"May 30, 2018 ",32.941105,-97.092540,484391137053007,Block 3007,3,1601 w northwest hwy,grapevine,76051,tx,62,Somewhat Walkable,nan,nan,nan,nan,1750sqft,NotProvided, Retail ,",Close,Highway,s,SH,114,SH,121,Close,To,Baylor,Regional,Medical,Center,Dallas,Fort,Worth,International,Airport,Lake,Grapevine,",nan,nan,nan,nan,nan,nan,nan,56395.0,0.144,0.36334,0.08183,0.40917,0.14566,0.0,0.875,0.3223,https://42floors.com/us/tx/grapevine/1601-w-northwest-hwy
"Jun 06, 2018 ",32.862877,-96.935210,481130142062008,Block 2008,2,400 e las colinas blvd,irving,75039,tx,44,Car-Dependent,,,nan,nan,7670sqft,NotProvided, Office ,",Floors,10,Total,Size,238,051,sqft,Lot,Size,3,acres,Parking,Ratio,3,7,1000,Elevators,4,Year,Constructed,1983,Year,Renovated,2010,Building,Class,A,LEED,Certification,Certified,Close,Highway,s,TX,114,Loop,12,Close,To,Dallas,Fort,Worth,International,Airport,Dallas,Love,Field,Airport,Gym,Onsite,Parking,Key,Card,Access,Freight,Elevator,On,Site,Security,",10,238051sqft,3acres,37 1000,1983,A,nan,59146.0,0.19,0.10078,0.37519,0.25116,0.24806,0.0248,0.8837,0.5462,https://42floors.com/us/tx/irving/400-e-las-colinas-blvd
"Mar 07, 2018 ",32.815370,-96.596020,481130178113013,Block 3013,3,3705 n belt line rd,sunnyvale,75182,tx,36,Car-Dependent,nan,nan,nan,nan,1670sqft,NotProvided, Retail ,",Total,Size,19,287,sqft,",nan,19287sqft,nan,nan,nan,nan,nan,47141.0,0.19,0.21456,0.23338,0.47553,0.07654,0.0,0.9902,0.1781,https://42floors.com/us/tx/sunnyvale/3705-n-belt-line-rd
"Feb 27, 2018 ",32.885040,-96.967514,481130143111002,Block 1002,1,1200 w walnut hill ln,irving,75038,tx,66,Somewhat Walkable,,,nan,nan,1010sqft,1600sqftyr, Office ,",Floors,3,Total,Size,74,338,sqft,Parking,Ratio,3,7,1000,Year,Constructed,1982,Building,Class,B,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,",3,74338sqft,nan,37 1000,1982,B,nan,59458.0,0.19,0.1376,0.21385,0.46889,0.17967,0.0,0.9621,0.7081,https://42floors.com/us/tx/irving/1200-w-walnut-hill-ln
"Jun 06, 2018 ",32.914185,-96.995170,481130141242148,Block 2148,2,8081 royal ridge pkwy,irving,75063,tx,28,Car-Dependent,,,nan,nan,10890sqft,NotProvided, Sublease Office ,",Floors,2,Total,Size,103,521,sqft,Parking,Ratio,6,1000,Year,Constructed,1998,Building,Class,A,Close,To,Dallas,Fort,Worth,Airport,Marriott,The,Westin,Dallas,Fort,Worth,Airport,Sheraton,DFW,Airport,Hotel,Onsite,Parking,",2,103521sqft,nan,6 1000,1998,A,nan,210972.0,0.19,0.0,0.0,0.18919,0.32239,0.4884,0.965,0.7665,https://42floors.com/us/tx/irving/8081-royal-ridge-pkwy
"Mar 22, 2018 ",32.837868,-96.922350,481130142041045,Block 1045,1,2220 chemsearch blvd,irving,75062,tx,27,Car-Dependent,,,nan,nan,15460sqft,NotProvided, Industrial ,",Total,Size,115,926,sqft,Parking,Ratio,5,1000,Close,To,DFW,Airport,Love,field,Airport,",nan,115926sqft,nan,5 1000,nan,nan,nan,11126.0,0.19,0.59375,0.26875,0.1375,0.0,0.0,0.8615,0.5364,https://42floors.com/us/tx/irving/2220-chemsearch-blvd
"Apr 10, 2018 ",32.936085,-96.914880,481130140022119,Block 2119,2,2107 hutton dr,carrollton,75006,tx,19,Car-Dependent,nan,nan,nan,nan,57090sqft,NotProvided, Sublease Industrial ,",Total,Size,97,921,sqft,Lot,Size,5,acres,Year,Constructed,1981,Onsite,Parking,",nan,97921sqft,5acres,nan,1981,nan,nan,37921.0,0.19,0.30769,0.19231,0.26923,0.23077,0.0,0.8391,0.2299,https://42floors.com/us/tx/carrollton/2107-hutton-dr
"Jun 21, 2018 ",32.889545,-96.769210,481130078231007,Block 1007,1,10440 n central expy,dallas,75231,tx,56,Somewhat Walkable,,,49,Somewhat Bikeable,2090sqft,2350sqftyr, Sublease Office ,",Floors,16,Total,Size,251,755,sqft,Lot,Size,4,acres,Parking,Ratio,3,1000,Zoning,G0,A,Year,Constructed,1987,Building,Class,A,LEED,Certification,Close,Public,Transit,DART,Close,Highway,s,I,30,Gym,Onsite,Parking,Parking,Garage,Key,Card,Access,On,Site,Security,",16,251755sqft,4acres,3 1000,1987,A,G0A,27146.0,0.19,0.42143,0.55714,0.0,0.02143,0.0,0.6009,0.1535,https://42floors.com/us/tx/dallas/10440-n-central-expy
"Mar 08, 2018 ",32.885990,-96.964220,481130141031123,Block 1123,1,5525 n macarthur blvd,irving,75038,tx,69,Somewhat Walkable,,,nan,nan,2020sqft,NotProvided, Office ,",Floors,9,Total,Size,183,427,sqft,Year,Constructed,1983,Building,Class,B,",9,183427sqft,nan,nan,1983,B,nan,28345.0,0.19,0.46749,0.32817,0.16718,0.03715,0.0,0.7331,0.214,https://42floors.com/us/tx/irving/5525-n-macarthur-blvd
"Jul 27, 2018 ",32.906338,-96.710495,481130185061017,Block 1017,1,9550 skillman st,dallas,75243,tx,47,Car-Dependent,,,44,Somewhat Bikeable,13260sqft,1200sqftyr, Office ,",Floors,5,Total,Size,65,204,sqft,Parking,Ratio,4,1000,Year,Constructed,1985,Construction,Type,Brick,Close,Highway,s,I,635,Route,75,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,On,Site,Security,",5,65204sqft,nan,4 1000,1985,nan,nan,31907.0,0.19,0.33584,0.34901,0.31515,0.0,0.0,0.8846,0.2966,https://42floors.com/us/tx/dallas/9550-skillman-st
"Aug 11, 2018 ",32.743590,-97.131770,484391216053021,Block 3021,3,723 n fielder rd,arlington,76012,tx,42,Car-Dependent,nan,nan,49,Somewhat Bikeable,2350sqft,1000sqftyr, Available Soon if new Date Date parse 2018 08 11 09 03 31 UTC var elements document querySelectorAll available soon Array prototype forEach call elements function el i el style display none Office Medical ,",Lot,Size,30,340,sqft,Year,Constructed,1984,Close,Highway,s,I,30,Close,To,Arlington,Memorial,Hospital,Onsite,Parking,",nan,nan,30340sqft,nan,1984,nan,nan,82405.0,0.144,0.0625,0.20766,0.41734,0.23992,0.0726,0.8344,0.2785,https://42floors.com/us/tx/arlington/723-n-fielder-rd
"Aug 03, 2018 ",32.954117,-96.768974,481130192042016,Block 2016,2,300 n coit rd,richardson,75080,tx,67,Somewhat Walkable,,,60,Bikeable,2500sqft,1700sqftyr, Sublease Office ,",Floors,2,Total,Size,221,404,sqft,Year,Constructed,1977,Building,Class,B,Close,To,Richardson,High,School,",2,221404sqft,nan,nan,1977,B,nan,59040.0,0.19,0.02528,0.30056,0.5,0.1236,0.0506,0.7091,0.2736,https://42floors.com/us/tx/richardson/300-n-coit-rd
"Jul 23, 2018 ",32.626163,-96.906510,481130166064000,Block 4000,4,150 e hwy 67,duncanville,75137,tx,53,Somewhat Walkable,nan,nan,nan,nan,1020sqft,1800sqftyr, Retail ,",Floors,2,Total,Size,39,026,sqft,Year,Constructed,2008,Building,Class,A,Close,Highway,s,Route,67,",2,39026sqft,nan,nan,2008,A,nan,64947.0,0.19,0.23666,0.13406,0.35978,0.26949,0.0,0.9884,0.2968,https://42floors.com/us/tx/duncanville/150-e-hwy-67
"May 30, 2018 ",32.684800,-96.735740,481130202003004,Block 3004,3,9301 n central expy,dallas,75241,tx,3,Car-Dependent,,,28,Somewhat Bikeable,5950sqft,3000sqftyr, Sublease Medical ,",Floors,5,Total,Size,200,000,sqft,Lot,Size,7,acres,Parking,Ratio,4,1000,Elevator,1,Zoning,Z239,Year,Constructed,2005,Building,Class,A,Number,of,Buildings,2,Close,Highway,s,Route,75,Close,To,Presbyterian,Forest,Park,Medical,Center,and,Medical,City,Hospitals,Onsite,Parking,",5,200000sqft,7acres,4 1000,2005,A,Z239,22698.0,0.19,0.53421,0.18684,0.09737,0.03684,0.1447,0.7171,0.0624,https://42floors.com/us/tx/dallas/9301-n-central-expy
"May 03, 2018 ",33.125830,-96.123290,482319609004036,Block 4036,4,4725 wellington st,greenville,75401,tx,28,Car-Dependent,nan,nan,nan,nan,9720sqft,899999, Office ,",Total,Size,9,722,sqft,Lot,Size,2,acres,Zoning,C,8,Office,Building,Class,B,Close,To,Hunt,Regional,Medical,Center,Dallas,Fort,Worth,Metroplex,",nan,9722sqft,2acres,nan,nan,B,C8Office,24401.0,0.2,0.55871,0.30626,0.12329,0.01174,0.0,0.532,0.0539,https://42floors.com/us/tx/greenville/4725-wellington-st
"Apr 21, 2018 ",32.955643,-96.823430,481130136161052,Block 1052,1,5080 spectrum dr,addison,75001,tx,65,Somewhat Walkable,nan,nan,50,Bikeable,19450sqft,2100sqftyr, Office ,",Floors,12,Total,Size,613,858,sqft,Parking,Ratio,3,1000,Zoning,Year,Constructed,1983,Year,Renovated,2011,Building,Class,A,Construction,Type,Glass,Close,To,InterContinental,Hotel,Walmart,Marriot,Courtyard,Gym,Onsite,Parking,Key,Card,Access,On,Site,Security,",12,613858sqft,nan,3 1000,1983,A,,63535.0,0.19,0.20506,0.20506,0.36236,0.1573,0.0702,0.9728,0.5858,https://42floors.com/us/tx/addison/5080-spectrum-dr
"May 28, 2018 ",33.010580,-96.621550,480850313161003,Block 1003,1,412 village dr,murphy,75094,tx,60,Somewhat Walkable,nan,nan,50,Bikeable,2150sqft,400000, Office ,",Floors,1,Total,Size,8,600,sqft,Lot,Size,39,988,sqft,Zoning,Commercial,Year,Constructed,2016,Building,Class,A,Construction,Type,Brick,Stone,Onsite,Parking,On,Site,Security,",1,8600sqft,39988sqft,nan,2016,A,Commercial,97949.0,0.077,0.05244,0.13524,0.34223,0.45354,0.0166,0.9337,0.6613,https://42floors.com/us/tx/murphy/412-village-dr
"Mar 08, 2018 ",32.752830,-97.330000,484391233002127,Block 2127,2,777 main st,fort-worth,76102,tx,70,Somewhat Walkable,,,60,Bikeable,1150sqft,2850sqftyr, Office ,",Floors,40,Total,Size,1,015,591,sqft,Lot,Size,40,075,sqft,Parking,Ratio,2,5,1000,Elevators,20,Zoning,C,1,Year,Constructed,1982,Building,Class,A,LEED,Certification,Silver,Close,To,Trinity,Railway,Express,Station,Tarrant,County,Convention,Center,Onsite,Parking,On,Site,Security,",40,1015591sqft,40075sqft,25 1000,1982,A,C1,39943.0,0.144,0.3544,0.19602,0.22088,0.1108,0.1179,0.7075,0.3335,https://42floors.com/us/tx/fort-worth/777-main-st
"Jul 17, 2018 ",32.862778,-96.808660,481130073012029,Block 2029,2,8235 douglas ave,dallas,75225,tx,80,Very Walkable,,,50,Bikeable,2210sqft,2900sqftyr, Office ,",Floors,13,Total,Size,163,864,sqft,Lot,Size,2,sqft,Parking,Ratio,3,3,1000,Elevators,4,Zoning,PD,Year,Constructed,1980,Year,Renovated,2015,Building,Class,A,Close,To,Dallas,Love,Field,Airport,Onsite,Parking,On,Site,Security,",13,163864sqft,2sqft,33 1000,1980,A,PD,183383.0,0.19,0.1612,0.03006,0.09563,0.2459,0.4672,0.9672,0.8031,https://42floors.com/us/tx/dallas/8235-douglas-ave
"Apr 25, 2018 ",32.992146,-96.959960,481210217381045,Block 1045,1,2850 lake vista dr,lewisville,75067,tx,16,Car-Dependent,nan,nan,nan,nan,98750sqft,NotProvided, Office ,",Floors,3,Total,Size,98,750,sqft,Lot,Size,8,acres,Parking,Ratio,5,24,1000,Year,Constructed,2006,Building,Class,Close,Highway,s,SR,35,SH,190,SH,121,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,",3,98750sqft,8acres,524 1000,2006,,nan,48117.0,0.081,0.12415,0.44695,0.3386,0.06321,0.0271,0.9512,0.4812,https://42floors.com/us/tx/lewisville/2850-lake-vista-dr
"Jun 25, 2018 ",32.899006,-96.958920,481130141362006,Block 2006,2,6565 n macarthur blvd,irving,75039,tx,67,Somewhat Walkable,,,nan,nan,6980sqft,2000sqftyr, Office ,",Total,Size,256,535,sqft,Lot,Size,10,acres,Parking,Ratio,4,1000,Year,Constructed,1998,Building,Class,A,LEED,Certification,Silver,Construction,Type,Concrete,Close,Public,Transit,DART,Orange,Line,Close,Highway,s,SH,161,Gym,Onsite,Parking,",nan,256535sqft,10acres,4 1000,1998,A,nan,59819.0,0.19,0.18085,0.24114,0.5,0.07801,0.0,0.976,0.6978,https://42floors.com/us/tx/irving/6565-n-macarthur-blvd
"Jun 01, 2018 ",33.071064,-97.018520,481210215021016,Block 1016,1,1844 n stemmons fwy,lewisville,75067,tx,9,Car-Dependent,nan,nan,nan,nan,1400sqft,800000, Office ,",Total,Size,1,400,sqft,Lot,Size,1,acres,",nan,1400sqft,1acres,nan,nan,nan,nan,44070.0,0.081,0.25576,0.34029,0.32163,0.06367,0.0187,0.9333,0.2498,https://42floors.com/us/tx/lewisville/1844-n-stemmons-fwy
"Jun 19, 2018 ",32.713980,-97.170550,484391115063020,Block 3020,3,4025 woodland park blvd,arlington,76013,tx,44,Car-Dependent,nan,nan,64,Bikeable,2770sqft,3457mo, Sublease Office ,",Floors,4,Total,Size,88,211,sqft,Lot,Size,4,acres,Zoning,Comm,Year,Constructed,1985,",4,88211sqft,4acres,nan,1985,nan,Comm,36753.0,0.144,0.23307,0.4606,0.25194,0.04218,0.0122,0.8764,0.1935,https://42floors.com/us/tx/arlington/4025-woodland-park-blvd
"Apr 24, 2018 ",32.988000,-96.828120,480850317061025,Block 1025,1,17440 dallas pkwy,dallas,75287,tx,44,Car-Dependent,,,47,Somewhat Bikeable,500sqft,NotProvided, Office ,",Floors,2,Total,Size,53,861,sqft,Lot,Size,2,acres,Parking,Ratio,3,1000,Zoning,RT,Year,Constructed,1983,Year,Renovated,2009,Building,Class,B,Close,Highway,s,I,635,Close,To,Addison,Airport,Dallas,Fort,Worth,International,Airport,Texas,Love,Field,Airport,Onsite,Parking,Key,Card,Access,On,Site,Security,",2,53861sqft,2acres,3 1000,1983,B,RT,182318.0,0.077,0.02902,0.05541,0.10026,0.34301,0.4723,0.9539,0.5664,https://42floors.com/us/tx/dallas/17440-dallas-pkwy
"Jul 20, 2018 ",32.749565,-96.878950,481130068001039,Block 1039,1,3631 w davis st,dallas,75211,tx,59,Somewhat Walkable,,,43,Somewhat Bikeable,61060sqft,325sqftyr, Sublease Industrial ,",Total,Size,330,000,sqft,Parking,Ratio,1,20,1000,Close,Highway,s,I,30,Loop,12,35E,Onsite,Parking,On,Site,Security,",nan,330000sqft,nan,120 1000,nan,nan,nan,54176.0,0.19,0.26253,0.1957,0.50119,0.04057,0.0,0.5313,0.1317,https://42floors.com/us/tx/dallas/3631-w-davis-st
"Mar 22, 2018 ",33.019474,-96.718880,480850316232000,Block 2000,2,1255 w 15th st,plano,75075,tx,71,Very Walkable,,,66,Bikeable,2010sqft,NotProvided, Office ,",Floors,10,Total,Size,183,159,sqft,Year,Constructed,1983,Building,Class,B,Close,Highway,s,I,75,SH,190,Close,To,Collin,Creek,Mall,Onsite,Parking,",10,183159sqft,nan,nan,1983,B,nan,119018.0,0.077,0.03808,0.1002,0.30661,0.37074,0.1844,0.9803,0.6083,https://42floors.com/us/tx/plano/1255-w-15th-st
"Jun 06, 2018 ",33.017056,-96.832900,480850316492053,Block 2053,2,6100 w plano pkwy,plano,75093,tx,22,Car-Dependent,,,44,Somewhat Bikeable,11630sqft,NotProvided, Office ,",Floors,3,Total,Size,173,487,sqft,Parking,Ratio,4,25,1000,Year,Constructed,2009,LEED,Certification,Gold,Gym,Onsite,Parking,On,Site,Security,",3,173487sqft,nan,425 1000,2009,nan,nan,62675.0,0.077,0.039,0.23401,0.33541,0.25585,0.1357,0.9831,0.6507,https://42floors.com/us/tx/plano/6100-w-plano-pkwy
"Jun 06, 2018 ",32.920610,-97.000690,481130141242120,Block 2120,2,3625 w royal ln,irving,75063,tx,40,Car-Dependent,,,nan,nan,13700sqft,NotProvided, Office ,",Floors,2,Total,Size,133,852,sqft,Parking,Ratio,6,1000,Year,Constructed,2001,Building,Class,C,",2,133852sqft,nan,6 1000,2001,C,nan,210972.0,0.19,0.0,0.0,0.18919,0.32239,0.4884,0.965,0.7665,https://42floors.com/us/tx/irving/3625-w-royal-ln
"Apr 02, 2018 ",32.984850,-96.828830,481130136161002,Block 1002,1,17000 dallas pkwy,dallas,75248,tx,46,Car-Dependent,nan,nan,47,Somewhat Bikeable,2390sqft,1700sqftyr, Office ,",Floors,2,Total,Size,47,019,sqft,Lot,Size,100,188,sqft,Parking,Ratio,3,5,1000,Year,Constructed,1981,Onsite,Parking,Key,Card,Access,",2,47019sqft,100188sqft,35 1000,1981,nan,nan,63535.0,0.19,0.20506,0.20506,0.36236,0.1573,0.0702,0.9728,0.5858,https://42floors.com/us/tx/dallas/17000-dallas-pkwy
"Apr 12, 2018 ",32.946490,-96.907845,481130140022072,Block 2072,2,1001 w crosby rd,carrollton,75006,tx,36,Car-Dependent,nan,nan,nan,nan,139950sqft,335sqftyr, Industrial Office ,",Total,Size,139,950,sqft,Lot,Size,6,acres,Zoning,Light,Industrial,Year,Constructed,1970,Construction,Type,Steel,Onsite,Parking,",nan,139950sqft,6acres,nan,1970,nan,LightIndustrial,37921.0,0.19,0.30769,0.19231,0.26923,0.23077,0.0,0.8391,0.2299,https://42floors.com/us/tx/carrollton/1001-w-crosby-rd
"Mar 22, 2018 ",33.180870,-96.640450,480850306014002,Block 4002,4,2150 s central expy,mckinney,75070,tx,19,Car-Dependent,nan,nan,nan,nan,2850sqft,NotProvided, Office ,",Floors,3,Total,Size,90,083,sqft,Lot,Size,100,sqft,Parking,Ratio,4,1000,Elevators,2,Year,Constructed,2007,Building,Class,A,LEED,Certification,Certified,Construction,Type,Brick,Steel,Concrete,Glass,Number,of,Buildings,1,Close,Public,Transit,Yes,Close,Highway,s,Route,75,Close,To,Eldorado,Country,Club,Golf,Course,ADA,Accessible,Onsite,Parking,Parking,Garage,Key,Card,Access,",3,90083sqft,100sqft,4 1000,2007,A,nan,116252.0,0.077,0.02496,0.02496,0.198,0.49085,0.2612,0.985,0.669,https://42floors.com/us/tx/mckinney/2150-s-central-expy
"Jul 30, 2018 ",32.753700,-97.332690,484391233002112,Block 2112,2,500 throckmorton st,fort-worth,76102,tx,76,Very Walkable,,,62,Bikeable,5580sqft,1300sqftyr, Office ,",Total,Size,72,690,sqft,Parking,Ratio,3,1000,Year,Constructed,1972,Year,Renovated,2003,Building,Class,B,Close,To,Sundance,Square,Onsite,Parking,On,Site,Security,",nan,72690sqft,nan,3 1000,1972,B,nan,39943.0,0.144,0.3544,0.19602,0.22088,0.1108,0.1179,0.7075,0.3335,https://42floors.com/us/tx/fort-worth/500-throckmorton-st
"Aug 02, 2018 ",32.941060,-97.132760,484391139092001,Block 2001,2,1621 e southlake blvd,southlake,76092,tx,65,Somewhat Walkable,nan,nan,nan,nan,2000sqft,2150sqftyr, Office Retail ,",Floors,1,Total,Size,10,250,sqft,Lot,Size,1,acres,Parking,Ratio,1,46,1000,Zoning,C,Year,Constructed,1980,Close,To,Southlake,Town,Square,Onsite,Parking,",1,10250sqft,1acres,146 1000,1980,nan,C,192838.0,0.144,0.11854,0.0,0.12158,0.27356,0.4863,0.9829,0.723,https://42floors.com/us/tx/southlake/1621-e-southlake-blvd
"Aug 02, 2018 ",32.944885,-97.134070,484391139071023,Block 1023,1,430 n carroll ave,southlake,76092,tx,63,Somewhat Walkable,nan,nan,nan,nan,1730sqft,2395sqftyr, Office ,",Floors,1,Total,Size,14,327,sqft,Lot,Size,2,acres,Parking,Ratio,10,1000,Year,Constructed,2001,Building,Class,B,Close,Highway,s,114,1709,121,26,Close,To,Southlake,Town,Square,Onsite,Parking,",1,14327sqft,2acres,10 1000,2001,B,nan,145777.0,0.144,0.06008,0.08527,0.1376,0.33527,0.3818,0.9904,0.5515,https://42floors.com/us/tx/southlake/430-n-carroll-ave
"Feb 28, 2018 ",32.792053,-97.057790,484391131131003,Block 1003,1,2505 n state hwy 360 service rd e,grand-prairie,75050,tx,39,Car-Dependent,nan,nan,nan,nan,3310sqft,1950sqftyr, Office ,",Floors,3,Total,Size,119,304,sqft,Building,Class,A,Close,Highway,s,Route,360,I,30,Route,183,Close,To,Dallas,Fort,Worth,International,Airport,Onsite,Parking,On,Site,Security,",3,119304sqft,nan,nan,nan,A,nan,64864.0,0.144,0.07445,0.28135,0.56505,0.07915,0.0,0.9907,0.4971,https://42floors.com/us/tx/grand-prairie/2505-n-state-hwy-360-service-rd-e
"Mar 19, 2018 ",32.834180,-97.204460,484391132202034,Block 2034,2,8204 bedford euless rd,north-richland-hills,76180,tx,41,Car-Dependent,nan,nan,nan,nan,7880sqft,960000, Office Medical Retail Restaurant ,",Total,Size,7,884,sqft,Lot,Size,34,848,sqft,Close,Highway,s,Route,820,Close,To,North,East,Mall,Onsite,Parking,",nan,7884sqft,34848sqft,nan,nan,nan,nan,65375.0,0.144,0.18945,0.18945,0.53717,0.08393,0.0,0.7944,0.198,https://42floors.com/us/tx/north-richland-hills/8204-bedford-euless-rd
"Feb 27, 2018 ",33.023083,-96.716515,480850316232000,Block 2000,2,1801 alma dr,plano,75075,tx,46,Car-Dependent,,,68,Bikeable,16570sqft,2100sqftyr, Office ,",Floors,3,Total,Size,101,630,sqft,Lot,Size,6,acres,Parking,Ratio,5,1000,Zoning,O,R,Year,Constructed,2001,Year,Renovated,2014,Building,Class,B,Close,Public,Transit,DART,Close,Highway,s,I,75,Close,To,Collin,Creek,Mall,Onsite,Parking,",3,101630sqft,6acres,5 1000,2001,B,OR,119018.0,0.077,0.03808,0.1002,0.30661,0.37074,0.1844,0.9803,0.6083,https://42floors.com/us/tx/plano/1801-alma-dr
"Apr 02, 2018 ",32.899746,-96.915250,481130099001032,Block 1032,1,1850 crown dr,dallas,75234,tx,27,Car-Dependent,nan,nan,nan,nan,3510sqft,NotProvided, Office ,",Parking,Ratio,3,1000,Construction,Type,Glass,Close,Highway,s,I,35,I,635,Onsite,Parking,Key,Card,Access,",nan,nan,nan,3 1000,nan,nan,nan,22916.0,0.19,0.62566,0.2478,0.08436,0.04218,0.0,0.4345,0.1024,https://42floors.com/us/tx/dallas/1850-crown-dr
"Jul 26, 2018 ",32.943970,-96.839010,481130138062012,Block 2012,2,14240 midway rd,farmers-branch,75244,tx,49,Car-Dependent,nan,nan,nan,nan,31310sqft,NotProvided, Industrial ,",Floors,1,Total,Size,47,973,sqft,Lot,Size,4,sqft,Year,Constructed,1979,Year,Renovated,2016,Building,Class,B,Close,Highway,s,I,635,Close,To,Dallas,International,Airport,Love,Field,Midway,Crowne,Hotel,the,Galleria,Mall,Midway,Crowne,Hotel,Greenhill,School,Onsite,Parking,",1,47973sqft,4sqft,nan,1979,B,nan,87653.0,0.19,0.09205,0.1046,0.61925,0.1841,0.0,0.8233,0.2968,https://42floors.com/us/tx/farmers-branch/14240-midway-rd
"Jul 12, 2018 ",33.215600,-97.135500,481210207003017,Block 3017,3,319 w oak st,denton,76201,tx,73,Very Walkable,nan,nan,nan,nan,1000sqft,2500mo, Office ,",Total,Size,9,172,sqft,Lot,Size,17,860,sqft,Building,Class,A,Onsite,Parking,",nan,9172sqft,17860sqft,nan,nan,A,nan,31301.0,0.081,0.47664,0.20249,0.14953,0.09034,0.081,0.9015,0.5275,https://42floors.com/us/tx/denton/319-w-oak-st
"Apr 12, 2018 ",32.920727,-96.900250,481130140021040,Block 1040,1,12801 n stemmons fwy,farmers-branch,75234,tx,38,Car-Dependent,nan,nan,nan,nan,3510sqft,NotProvided, Office ,",Close,Highway,s,I,35,Onsite,Parking,",nan,nan,nan,nan,nan,nan,nan,47405.0,0.19,0.0,1.0,0.0,0.0,0.0,1.0,0.1429,https://42floors.com/us/tx/farmers-branch/12801-n-stemmons-fwy
"Jun 21, 2018 ",32.885857,-96.769680,481130078222002,Block 2002,2,10300 n central expy,dallas,75231,tx,64,Somewhat Walkable,,,50,Somewhat Bikeable,380sqft,NotProvided, Office ,",Total,Size,106,210,sqft,Year,Constructed,1979,Close,Public,Transit,Walnut,Hill,DART,Rail,Station,Close,Highway,s,75,Onsite,Parking,On,Site,Security,",nan,106210sqft,nan,nan,1979,nan,nan,43530.0,0.19,0.27027,0.40541,0.32432,0.0,0.0,0.7955,0.3864,https://42floors.com/us/tx/dallas/10300-n-central-expy
"Apr 02, 2018 ",32.785683,-96.774820,481130204002004,Block 2004,2,3601 main st,dallas,75201,tx,61,Somewhat Walkable,,,66,Bikeable,6000sqft,NotProvided, Office ,",Total,Size,16,002,sqft,Lot,Size,26,811,sqft,Year,Constructed,1930,Construction,Type,Brick,Close,To,Baylor,Hospital,Onsite,Parking,",nan,16002sqft,26811sqft,nan,1930,nan,nan,36072.0,0.19,0.41535,0.23554,0.22923,0.07886,0.041,0.444,0.2469,https://42floors.com/us/tx/dallas/3601-main-st
"Jul 24, 2018 ",33.023250,-96.769370,480850316241006,Block 1006,1,1708 coit rd,plano,75023,tx,60,Somewhat Walkable,,,59,Bikeable,2560sqft,NotProvided, Office ,",Total,Size,34,770,sqft,Parking,Ratio,3,9,1000,Year,Constructed,2001,Year,Renovated,2014,Building,Class,A,Onsite,Parking,",nan,34770sqft,nan,39 1000,2001,A,nan,18844.0,0.077,0.53941,0.17241,0.09606,0.19212,0.0,0.8861,0.4933,https://42floors.com/us/tx/plano/1708-coit-rd
"Apr 02, 2018 ",32.783478,-96.785840,481130204002052,Block 2052,2,2618 main st,dallas,75201,tx,87,Very Walkable,,,61,Bikeable,4700sqft,NotProvided, Office ,",Total,Size,9,400,sqft,Lot,Size,2,178,sqft,Year,Constructed,1913,Onsite,Parking,",nan,9400sqft,2178sqft,nan,1913,nan,nan,36072.0,0.19,0.41535,0.23554,0.22923,0.07886,0.041,0.444,0.2469,https://42floors.com/us/tx/dallas/2618-main-st
"Jul 21, 2018 ",32.984173,-96.828870,481130136161002,Block 1002,1,16800 dallas pkwy,dallas,75248,tx,46,Car-Dependent,nan,nan,48,Somewhat Bikeable,1310sqft,NotProvided, Office ,",Floors,2,Total,Size,63,395,sqft,Lot,Size,3,acres,Parking,Ratio,3,31,1000,Zoning,LO,2,Year,Constructed,1979,Building,Class,B,Close,Highway,s,I,635,Onsite,Parking,Key,Card,Access,",2,63395sqft,3acres,331 1000,1979,B,LO2,63535.0,0.19,0.20506,0.20506,0.36236,0.1573,0.0702,0.9728,0.5858,https://42floors.com/us/tx/dallas/16800-dallas-pkwy
